Esperado,Previsão
0.013355123810470104,0.05154673010110855
0.023314878344535828,0.06330513209104538
0.053194139152765274,0.05130919814109802
0.05907944589853287,0.06530117988586426
0.05409957095980644,0.04498842731118202
0.023767594248056412,0.05228780582547188
0.010638827458024025,-0.006201569922268391
0.003395370440557599,-0.01666129380464554
0.003395370440557599,-0.014351798221468925
0.006790740881115198,0.03300485387444496
0.03214284032583237,-9.053070098161697E-4
0.057721298187971115,0.0034258447121828794
0.2413305938243866,0.10474240034818649
0.41875484585762024,0.25024327635765076
0.41511106491088867,0.38197070360183716
0.19452199339866638,0.29759275913238525
0.10763176530599594,0.11945786327123642
0.04204365983605385,0.05512836575508118
0.011211642064154148,0.01127761509269476
0.002242328366264701,-0.01276065781712532
0.002522619441151619,-0.010978423990309238
0.011491932906210423,3.3697939215926453E-5
0.017658336088061333,-0.008446160703897476
0.019059792160987854,0.01481630653142929
0.14999185502529144,0.052429404109716415
0.16140426695346832,0.13145922124385834
0.12200424075126648,0.13851682841777802
0.10678767412900925,0.09159855544567108
0.07608281821012497,0.09014490246772766
0.03505244106054306,0.02967943623661995
0.006793109234422445,-3.679949732031673E-4
0.0051627629436552525,-0.01962890662252903
0.005977936089038849,-0.018542170524597168
0.010325525887310505,-0.013998206704854965
0.010597250424325466,0.00420044269412756
0.010597250424325466,-0.007258581928908825
0.020143656060099602,0.031676650047302246
0.018288319930434227,0.042864251881837845
0.0320708192884922,0.022897869348526
0.03498635068535805,0.011524074710905552
0.04426303505897522,0.002001479733735323
0.04797370731830597,0.023044053465127945
0.03313101455569267,0.01318627130240202
0.02279413677752018,-0.00467959139496088
0.021733945235610008,-0.01002726424485445
0.011662116274237633,0.0024162004701793194
0.037901878356933594,-0.01084568165242672
0.06202125549316406,0.010466963052749634
0.09350419789552689,0.09903760999441147
0.09656991064548492,0.11259125173091888
0.11693499237298965,0.10880160331726074
0.1140882596373558,0.11899501085281372
0.08868665248155594,0.08036479353904724
0.04051118716597557,0.04249773174524307
0.012919783592224121,0.010456131771206856
0.005036525893956423,-0.005457000341266394
0.0015328556764870882,-0.014151928015053272
0.003722649533301592,-0.00902685709297657
0.0162044744938612,0.029471037909388542
0.015547536313533783,0.0014935563085600734
0.05906950682401657,0.05461264029145241
0.05928198620676994,0.07307478040456772
0.09476618468761444,0.04410945996642113
0.11027724295854568,0.08264926820993423
0.23054106533527374,0.11270006746053696
0.19569429755210876,0.11800462752580643
0.1026279553771019,0.09586656093597412
0.06841863691806793,0.04207121953368187
0.05991942808032036,0.021334555000066757
0.03888388350605965,0.01632865145802498
0.03505923971533775,0.04836432635784149
0.011898893862962723,-0.0148170730099082
0.14603213965892792,0.057032641023397446
0.20737802982330322,0.14708556234836578
0.2051059603691101,0.18370380997657776
0.1617300808429718,0.14092975854873657
0.11773453652858734,0.10817888379096985
0.05143140256404877,0.06966572254896164
0.028710704296827316,0.013539647683501244
0.015697939321398735,-0.0013663589488714933
0.008468625135719776,-0.005512966774404049
0.018796216696500778,-0.015705930069088936
0.02313380502164364,-0.014321539551019669
0.03118932619690895,0.028274081647396088
0.057967305183410645,0.07901235669851303
0.10488399118185043,0.09321998059749603
0.12330169230699539,0.09961739927530289
0.13532167673110962,0.12315159291028976
0.08355822414159775,0.09501292556524277
0.04323314130306244,0.03904951363801956
0.013764811679720879,0.013137954287230968
0.012989329174160957,-0.0074784723110497
0.009693529456853867,-0.00966548640280962
0.009111917577683926,-0.014719650149345398
0.01492803543806076,0.005480003543198109
0.013183199800550938,0.01441878080368042
0.027881495654582977,0.0392608642578125
0.03654736652970314,0.05712057277560234
0.029576992616057396,0.037437714636325836
0.021853065118193626,0.06043696403503418
0.02128789946436882,0.05515472590923309
0.021853065118193626,0.013570046983659267
0.008665870875120163,0.007872059941291809
0.00847748201340437,-0.015970503911376
0.006593597121536732,0.002273781690746546
0.01375235989689827,0.01152013149112463
0.015447855927050114,0.029058730229735374
0.026186000555753708,0.019149193540215492
