Esperado,Previsão
0.013355123810470104,0.0396510474383831
0.023314878344535828,0.030521268025040627
0.053194139152765274,0.042328063398599625
0.05907944589853287,0.06802253425121307
0.05409957095980644,0.05337377265095711
0.023767594248056412,0.028680888935923576
0.010638827458024025,-0.0025939990300685167
0.003395370440557599,-0.008623145520687103
0.003395370440557599,-0.006795089691877365
0.006790740881115198,-0.006145551800727844
0.03214284032583237,-0.0019586391281336546
0.057721298187971115,0.02696569636464119
0.2413305938243866,0.08623521029949188
0.41875484585762024,0.30008500814437866
0.41511106491088867,0.39957961440086365
0.19452199339866638,0.20592612028121948
0.10763176530599594,0.05546941980719566
0.04204365983605385,0.03856942057609558
0.011211642064154148,1.5314128540921956E-4
0.002242328366264701,-0.01621626690030098
0.002522619441151619,-0.005549390334635973
0.011491932906210423,-2.1047270274721086E-4
0.017658336088061333,8.552867220714688E-4
0.019059792160987854,0.0032782340422272682
0.14999185502529144,0.0345756933093071
0.16140426695346832,0.1943649798631668
0.12200424075126648,0.1497092992067337
0.10678767412900925,0.08631404489278793
0.07608281821012497,0.07293907552957535
0.03505244106054306,0.03214743733406067
0.006793109234422445,-0.002786814235150814
0.0051627629436552525,-0.021775804460048676
0.005977936089038849,-0.010899442248046398
0.010325525887310505,-0.0017290681134909391
0.010597250424325466,0.0038672315422445536
0.010597250424325466,-0.006484735291451216
0.020143656060099602,0.03681016340851784
0.018288319930434227,0.03750162199139595
0.0320708192884922,0.03156806156039238
0.03498635068535805,0.03697318583726883
0.04426303505897522,0.024928433820605278
0.04797370731830597,0.021012144163250923
0.03313101455569267,0.025042332708835602
0.02279413677752018,0.005927727557718754
0.021733945235610008,0.00102775648701936
0.011662116274237633,0.004171126522123814
0.037901878356933594,-0.007092304527759552
0.06202125549316406,0.02840784192085266
0.09350419789552689,0.08937767893075943
0.09656991064548492,0.11371786147356033
0.11693499237298965,0.08772626519203186
0.1140882596373558,0.11832045018672943
0.08868665248155594,0.0805397555232048
0.04051118716597557,0.048796672374010086
0.012919783592224121,0.004844197537750006
0.005036525893956423,-0.005685283802449703
0.0015328556764870882,-0.010846797376871109
0.003722649533301592,-0.004517691675573587
0.0162044744938612,-0.001755688339471817
0.015547536313533783,0.00789659470319748
0.05906950682401657,0.03991926461458206
0.05928198620676994,0.09642541408538818
0.09476618468761444,0.06798200309276581
0.11027724295854568,0.10583969205617905
0.23054106533527374,0.09481392800807953
0.19569429755210876,0.1927603781223297
0.1026279553771019,0.1292211264371872
0.06841863691806793,0.035214025527238846
0.05991942808032036,0.028855493292212486
0.03888388350605965,0.03381488099694252
0.03505923971533775,0.014369262382388115
0.011898893862962723,0.01216845028102398
0.14603213965892792,0.03040371835231781
0.20737802982330322,0.2067183256149292
0.2051059603691101,0.20134569704532623
0.1617300808429718,0.16187454760074615
0.11773453652858734,0.10427115112543106
0.05143140256404877,0.06611756980419159
0.028710704296827316,0.005099899135529995
0.015697939321398735,0.002482683164998889
0.008468625135719776,0.001605067402124405
0.018796216696500778,-0.004702602978795767
0.02313380502164364,0.011385662481188774
0.03118932619690895,0.011680244468152523
0.057967305183410645,0.05589091032743454
0.10488399118185043,0.08924783766269684
0.12330169230699539,0.11964161694049835
0.13532167673110962,0.12107721716165543
0.08355822414159775,0.10968758165836334
0.04323314130306244,0.03852612152695656
0.013764811679720879,0.007343357428908348
0.012989329174160957,-0.008427072316408157
0.009693529456853867,-1.24070662423037E-4
0.009111917577683926,-7.382106850855052E-4
0.01492803543806076,0.0062908292748034
0.013183199800550938,0.0067793261259794235
0.027881495654582977,0.046068329364061356
0.03654736652970314,0.06001543253660202
0.029576992616057396,0.057010676711797714
0.021853065118193626,0.03551793843507767
0.02128789946436882,0.023741349577903748
0.021853065118193626,0.012016160413622856
0.008665870875120163,0.024068620055913925
0.00847748201340437,0.015029488131403923
0.006593597121536732,0.01851440779864788
0.01375235989689827,0.010148967616260052
0.015447855927050114,0.021588798612356186
0.026186000555753708,0.012779397889971733
