Esperado,Previsão
0.013355123810470104,0.041475292295217514
0.023314878344535828,0.0390518493950367
0.053194139152765274,0.04769039899110794
0.05907944589853287,0.07649198174476624
0.05409957095980644,0.06258521974086761
0.023767594248056412,0.040638506412506104
0.010638827458024025,9.341989643871784E-4
0.003395370440557599,-0.003066484583541751
0.003395370440557599,-0.0032394726295024157
0.006790740881115198,0.005907166749238968
0.03214284032583237,-5.06228010635823E-4
0.057721298187971115,0.02101699635386467
0.2413305938243866,0.0798012837767601
0.41875484585762024,0.27559393644332886
0.41511106491088867,0.38944509625434875
0.19452199339866638,0.28081876039505005
0.10763176530599594,0.034603554755449295
0.04204365983605385,0.04132748022675514
0.011211642064154148,0.0028052020352333784
0.002242328366264701,-0.008923700079321861
0.002522619441151619,-0.0016875856090337038
0.011491932906210423,0.0028562406077980995
0.017658336088061333,0.0015314591582864523
0.019059792160987854,0.004300407133996487
0.14999185502529144,0.03587017580866814
0.16140426695346832,0.1820463389158249
0.12200424075126648,0.12812703847885132
0.10678767412900925,0.08031785488128662
0.07608281821012497,0.07902636379003525
0.03505244106054306,0.03501293063163757
0.006793109234422445,0.0017471375176683068
0.0051627629436552525,-0.014408738352358341
0.005977936089038849,-0.004538567271083593
0.010325525887310505,0.003905961290001869
0.010597250424325466,0.0050406791269779205
0.010597250424325466,0.0013500959612429142
0.020143656060099602,0.03141805902123451
0.018288319930434227,0.03965865820646286
0.0320708192884922,0.03851425647735596
0.03498635068535805,0.040671709924936295
0.04426303505897522,0.02998797409236431
0.04797370731830597,0.043298348784446716
0.03313101455569267,0.030019661411643028
0.02279413677752018,0.008168181404471397
0.021733945235610008,0.003057208377867937
0.011662116274237633,0.006951498333364725
0.037901878356933594,-0.0023073875345289707
0.06202125549316406,0.02587823197245598
0.09350419789552689,0.08544161915779114
0.09656991064548492,0.11268308013677597
0.11693499237298965,0.08598268777132034
0.1140882596373558,0.12059075385332108
0.08868665248155594,0.08371887356042862
0.04051118716597557,0.049497466534376144
0.012919783592224121,0.0073514883406460285
0.005036525893956423,-0.0010466765379533172
0.0015328556764870882,-0.004897685255855322
0.003722649533301592,0.0073132598772645
0.0162044744938612,0.005962495692074299
0.015547536313533783,0.007521606981754303
0.05906950682401657,0.03537716343998909
0.05928198620676994,0.09110204875469208
0.09476618468761444,0.062367651611566544
0.11027724295854568,0.10367748886346817
0.23054106533527374,0.09506692737340927
0.19569429755210876,0.2034074068069458
0.1026279553771019,0.10465263575315475
0.06841863691806793,0.023186976090073586
0.05991942808032036,0.026428228244185448
0.03888388350605965,0.03270065039396286
0.03505923971533775,0.01615753024816513
0.011898893862962723,0.010277563706040382
0.14603213965892792,0.032401859760284424
0.20737802982330322,0.1904887855052948
0.2051059603691101,0.17846426367759705
0.1617300808429718,0.1440858095884323
0.11773453652858734,0.097879558801651
0.05143140256404877,0.06388162821531296
0.028710704296827316,0.005397582892328501
0.015697939321398735,0.007367428857833147
0.008468625135719776,0.003207035828381777
0.018796216696500778,0.003512931987643242
0.02313380502164364,0.00830858014523983
0.03118932619690895,0.01758304424583912
0.057967305183410645,0.055463723838329315
0.10488399118185043,0.082110196352005
0.12330169230699539,0.10992744565010071
0.13532167673110962,0.1159558817744255
0.08355822414159775,0.1049511656165123
0.04323314130306244,0.03589688241481781
0.013764811679720879,0.012480644509196281
0.012989329174160957,-0.0031133806332945824
0.009693529456853867,0.0049455719999969006
0.009111917577683926,0.001630083890631795
0.01492803543806076,0.005431793630123138
0.013183199800550938,0.011533753015100956
0.027881495654582977,0.04704919829964638
0.03654736652970314,0.05670638754963875
0.029576992616057396,0.05277365446090698
0.021853065118193626,0.04573623090982437
0.02128789946436882,0.032572586089372635
0.021853065118193626,0.023237599059939384
0.008665870875120163,0.026673639193177223
0.00847748201340437,0.013722720555961132
0.006593597121536732,0.01635734736919403
0.01375235989689827,0.010925338603556156
0.015447855927050114,0.02089681290090084
0.026186000555753708,0.009579996578395367
