Esperado,Previsão
0.013355123810470104,0.1381736397743225
0.023314878344535828,0.10575059801340103
0.053194139152765274,0.12008409202098846
0.05907944589853287,0.12028346955776215
0.05409957095980644,0.1213805302977562
0.023767594248056412,0.08953999727964401
0.010638827458024025,0.047613855451345444
0.003395370440557599,0.035918939858675
0.003395370440557599,0.00569510692730546
0.006790740881115198,0.023249048739671707
0.03214284032583237,0.03912881761789322
0.057721298187971115,0.03782084956765175
0.2413305938243866,0.14049385488033295
0.41875484585762024,0.13623470067977905
0.41511106491088867,0.142060324549675
0.19452199339866638,0.12232505530118942
0.10763176530599594,0.12528781592845917
0.04204365983605385,0.10231410712003708
0.011211642064154148,0.06476108729839325
0.002242328366264701,0.0634075254201889
0.002522619441151619,0.02430693432688713
0.011491932906210423,0.021473558619618416
0.017658336088061333,0.0580672062933445
0.019059792160987854,0.07471320033073425
0.14999185502529144,0.11514662206172943
0.16140426695346832,0.12871074676513672
0.12200424075126648,0.1175672635436058
0.10678767412900925,0.1149749755859375
0.07608281821012497,0.09562705457210541
0.03505244106054306,0.07342123240232468
0.006793109234422445,0.042441170662641525
0.0051627629436552525,0.028253408148884773
0.005977936089038849,0.015250812284648418
0.010325525887310505,0.01226884126663208
0.010597250424325466,0.017000330612063408
0.010597250424325466,0.03997704014182091
0.020143656060099602,0.12215475738048553
0.018288319930434227,0.10814201831817627
0.0320708192884922,0.11804831773042679
0.03498635068535805,0.10312706232070923
0.04426303505897522,0.09766935557126999
0.04797370731830597,0.09686674177646637
0.03313101455569267,0.05634794384241104
0.02279413677752018,0.03003007173538208
0.021733945235610008,0.010579313151538372
0.011662116274237633,0.01945139653980732
0.037901878356933594,0.041019506752491
0.06202125549316406,0.029299836605787277
0.09350419789552689,0.11993315070867538
0.09656991064548492,0.11986155807971954
0.11693499237298965,0.09722815454006195
0.1140882596373558,0.10228440910577774
0.08868665248155594,0.06508216261863708
0.04051118716597557,0.05907150357961655
0.012919783592224121,0.02603522688150406
0.005036525893956423,0.002696483861654997
0.0015328556764870882,-0.0018171119736507535
0.003722649533301592,-0.010287277400493622
0.0162044744938612,0.014777159318327904
0.015547536313533783,0.031204240396618843
0.05906950682401657,0.13685157895088196
0.05928198620676994,0.1376986801624298
0.09476618468761444,0.14158813655376434
0.11027724295854568,0.1270691454410553
0.23054106533527374,0.10824798047542572
0.19569429755210876,0.09785464406013489
0.1026279553771019,0.07555261254310608
0.06841863691806793,0.05194000527262688
0.05991942808032036,0.038573719561100006
0.03888388350605965,0.019793391227722168
0.03505923971533775,0.05504610389471054
0.011898893862962723,0.07987263053655624
0.14603213965892792,0.10716773569583893
0.20737802982330322,0.11171462386846542
0.2051059603691101,0.10121584683656693
0.1617300808429718,0.08162706345319748
0.11773453652858734,0.05948803573846817
0.05143140256404877,0.04677503928542137
0.028710704296827316,0.025813745334744453
0.015697939321398735,0.012669496238231659
0.008468625135719776,0.026097606867551804
0.018796216696500778,0.005779489874839783
0.02313380502164364,0.002595888916403055
0.03118932619690895,0.035172928124666214
0.057967305183410645,0.09832485765218735
0.10488399118185043,0.0951579287648201
0.12330169230699539,0.08978281915187836
0.13532167673110962,0.0878080427646637
0.08355822414159775,0.06095898151397705
0.04323314130306244,0.041449837386608124
0.013764811679720879,0.02823488973081112
0.012989329174160957,-0.0010227703023701906
0.009693529456853867,-0.014384194277226925
0.009111917577683926,-0.0158980805426836
0.01492803543806076,0.006296679377555847
0.013183199800550938,0.01270801480859518
0.027881495654582977,0.12076478451490402
0.03654736652970314,0.0968753919005394
0.029576992616057396,0.09657443314790726
0.021853065118193626,0.08142927289009094
0.02128789946436882,0.050164248794317245
0.021853065118193626,0.03692750632762909
0.008665870875120163,0.004340049345046282
0.00847748201340437,0.01576235517859459
0.006593597121536732,0.006229950115084648
0.01375235989689827,-4.131091700401157E-4
0.015447855927050114,0.011955652385950089
0.026186000555753708,0.009142032824456692
